id	name	min	max	default	flags
2171	STEP SEQ Note (voice 4)	0	127	36	0x4e0600
2172	STEP SEQ Note (voice 5)	0	127	36	0x4e0600
2173	STEP SEQ Note (voice 6)	0	127	36	0x4e0600
2174	STEP SEQ Note (voice 7)	0	127	36	0x4e0600
2175	STEP SEQ Note (voice 8)	0	127	36	0x4e0600
2176	STEP SEQ Velo (voice 1)	0	127	0	0x4e0600
2177	STEP SEQ Velo (voice 2)	0	127	0	0x4e0600
2178	STEP SEQ Velo (voice 3)	0	127	0	0x4e0600
2179	STEP SEQ Velo (voice 4)	0	127	0	0x4e0600
2180	STEP SEQ Velo (voice 5)	0	127	0	0x4e0600
2181	STEP SEQ Velo (voice 6)	0	127	0	0x4e0600
2182	STEP SEQ Velo (voice 7)	0	127	0	0x4e0600
2183	STEP SEQ Velo (voice 8)	0	127	0	0x4e0600
2184	STEP SEQ Gate (voice 1)	1	100	50	0x4e0600
2185	STEP SEQ Gate (voice 2)	1	100	50	0x4e0600
2186	STEP SEQ Gate (voice 3)	1	100	50	0x4e0600
2187	STEP SEQ Gate (voice 4)	1	100	50	0x4e0600
2188	STEP SEQ Gate (voice 5)	1	100	50	0x4e0600
2189	STEP SEQ Gate (voice 6)	1	100	50	0x4e0600
2190	STEP SEQ Gate (voice 7)	1	100	50	0x4e0600
2191	STEP SEQ Gate (voice 8)	1	100	50	0x4e0600
2192	STEP SEQ Note Flag	0	-1	0	0x4e0601
2193	STEP SEQ Slide Flag	0	-1	0	0x4e0601
2194	STEP SEQ Mute Flag	0	-1	0	0x4e0601
2195	STEP SEQ Assign 1 Target	0	-1	0	0x4e0601
2196	STEP SEQ Assign 2 Target	0	-1	0	0x4e0601
2197	STEP SEQ Assign 3 Target	0	-1	0	0x4e0601
2198	STEP SEQ Assign 4 Target	0	-1	0	0x4e0601
2199	STEP SEQ Assign 1 Value	0	-1	0	0x4e0601
2200	STEP SEQ Assign 2 Value	0	-1	0	0x4e0601
2201	STEP SEQ Assign 3 Value	0	-1	0	0x4e0601
2202	STEP SEQ Assign 4 Value	0	-1	0	0x4e0601
2203	STEP SEQ Assign 1 Transient	0	5	0	0x4e0600
2204	STEP SEQ Assign 2 Transient	0	5	0	0x4e0600
2205	STEP SEQ Assign 3 Transient	0	5	0	0x4e0600
2206	STEP SEQ Assign 4 Transient	0	5	0	0x4e0600
2207	STEP SEQ Assign Flag	0	-1	0	0x4e0601
2222	STEP SEQ Note (voice 1)	0	127	36	0x4f0600
2223	STEP SEQ Note (voice 2)	0	127	36	0x4f0600
2224	STEP SEQ Note (voice 3)	0	127	36	0x4f0600
2225	STEP SEQ Note (voice 4)	0	127	36	0x4f0600
2226	STEP SEQ Note (voice 5)	0	127	36	0x4f0600
2227	STEP SEQ Note (voice 6)	0	127	36	0x4f0600
2228	STEP SEQ Note (voice 7)	0	127	36	0x4f0600
2229	STEP SEQ Note (voice 8)	0	127	36	0x4f0600
2230	STEP SEQ Velo (voice 1)	0	127	0	0x4f0600
2231	STEP SEQ Velo (voice 2)	0	127	0	0x4f0600
2232	STEP SEQ Velo (voice 3)	0	127	0	0x4f0600
2233	STEP SEQ Velo (voice 4)	0	127	0	0x4f0600
2234	STEP SEQ Velo (voice 5)	0	127	0	0x4f0600
2235	STEP SEQ Velo (voice 6)	0	127	0	0x4f0600
2236	STEP SEQ Velo (voice 7)	0	127	0	0x4f0600
2237	STEP SEQ Velo (voice 8)	0	127	0	0x4f0600
2238	STEP SEQ Gate (voice 1)	1	100	50	0x4f0600
2239	STEP SEQ Gate (voice 2)	1	100	50	0x4f0600
2240	STEP SEQ Gate (voice 3)	1	100	50	0x4f0600
2241	STEP SEQ Gate (voice 4)	1	100	50	0x4f0600
2242	STEP SEQ Gate (voice 5)	1	100	50	0x4f0600
2243	STEP SEQ Gate (voice 6)	1	100	50	0x4f0600
2244	STEP SEQ Gate (voice 7)	1	100	50	0x4f0600
2245	STEP SEQ Gate (voice 8)	1	100	50	0x4f0600
2246	STEP SEQ Note Flag	0	-1	0	0x4f0601
2247	STEP SEQ Slide Flag	0	-1	0	0x4f0601
2248	STEP SEQ Mute Flag	0	-1	0	0x4f0601
2249	STEP SEQ Assign 1 Target	0	-1	0	0x4f0601
2250	STEP SEQ Assign 2 Target	0	-1	0	0x4f0601
2251	STEP SEQ Assign 3 Target	0	-1	0	0x4f0601
2252	STEP SEQ Assign 4 Target	0	-1	0	0x4f0601
2253	STEP SEQ Assign 1 Value	0	-1	0	0x4f0601
2254	STEP SEQ Assign 2 Value	0	-1	0	0x4f0601
2255	STEP SEQ Assign 3 Value	0	-1	0	0x4f0601
2256	STEP SEQ Assign 4 Value	0	-1	0	0x4f0601
2257	STEP SEQ Assign 1 Transient	0	5	0	0x4f0600
2258	STEP SEQ Assign 2 Transient	0	5	0	0x4f0600
2259	STEP SEQ Assign 3 Transient	0	5	0	0x4f0600
2260	STEP SEQ Assign 4 Transient	0	5	0	0x4f0600
2261	STEP SEQ Assign Flag	0	-1	0	0x4f0601
2276	STEP SEQ Note (voice 1)	0	127	36	0x500600
2277	STEP SEQ Note (voice 2)	0	127	36	0x500600
2278	STEP SEQ Note (voice 3)	0	127	36	0x500600
2279	STEP SEQ Note (voice 4)	0	127	36	0x500600
2280	STEP SEQ Note (voice 5)	0	127	36	0x500600
2281	STEP SEQ Note (voice 6)	0	127	36	0x500600
2282	STEP SEQ Note (voice 7)	0	127	36	0x500600
2283	STEP SEQ Note (voice 8)	0	127	36	0x500600
2284	STEP SEQ Velo (voice 1)	0	127	0	0x500600
2285	STEP SEQ Velo (voice 2)	0	127	0	0x500600
2286	STEP SEQ Velo (voice 3)	0	127	0	0x500600
2287	STEP SEQ Velo (voice 4)	0	127	0	0x500600
2288	STEP SEQ Velo (voice 5)	0	127	0	0x500600
2289	STEP SEQ Velo (voice 6)	0	127	0	0x500600
2290	STEP SEQ Velo (voice 7)	0	127	0	0x500600
2291	STEP SEQ Velo (voice 8)	0	127	0	0x500600
2292	STEP SEQ Gate (voice 1)	1	100	50	0x500600
2293	STEP SEQ Gate (voice 2)	1	100	50	0x500600
2294	STEP SEQ Gate (voice 3)	1	100	50	0x500600
2295	STEP SEQ Gate (voice 4)	1	100	50	0x500600
2296	STEP SEQ Gate (voice 5)	1	100	50	0x500600
2297	STEP SEQ Gate (voice 6)	1	100	50	0x500600
2298	STEP SEQ Gate (voice 7)	1	100	50	0x500600
2299	STEP SEQ Gate (voice 8)	1	100	50	0x500600
2300	STEP SEQ Note Flag	0	-1	0	0x500601
2301	STEP SEQ Slide Flag	0	-1	0	0x500601
2302	STEP SEQ Mute Flag	0	-1	0	0x500601
2303	STEP SEQ Assign 1 Target	0	-1	0	0x500601
2304	STEP SEQ Assign 2 Target	0	-1	0	0x500601
2305	STEP SEQ Assign 3 Target	0	-1	0	0x500601
2306	STEP SEQ Assign 4 Target	0	-1	0	0x500601
2307	STEP SEQ Assign 1 Value	0	-1	0	0x500601
2308	STEP SEQ Assign 2 Value	0	-1	0	0x500601
2309	STEP SEQ Assign 3 Value	0	-1	0	0x500601
2310	STEP SEQ Assign 4 Value	0	-1	0	0x500601
2311	STEP SEQ Assign 1 Transient	0	5	0	0x500600
2312	STEP SEQ Assign 2 Transient	0	5	0	0x500600
2313	STEP SEQ Assign 3 Transient	0	5	0	0x500600
2314	STEP SEQ Assign 4 Transient	0	5	0	0x500600
2315	STEP SEQ Assign Flag	0	-1	0	0x500601
2330	STEP SEQ Note (voice 1)	0	127	36	0x510600
2331	STEP SEQ Note (voice 2)	0	127	36	0x510600
2332	STEP SEQ Note (voice 3)	0	127	36	0x510600
2333	STEP SEQ Note (voice 4)	0	127	36	0x510600
2334	STEP SEQ Note (voice 5)	0	127	36	0x510600
2335	STEP SEQ Note (voice 6)	0	127	36	0x510600
2336	STEP SEQ Note (voice 7)	0	127	36	0x510600
2337	STEP SEQ Note (voice 8)	0	127	36	0x510600
2338	STEP SEQ Velo (voice 1)	0	127	0	0x510600
2339	STEP SEQ Velo (voice 2)	0	127	0	0x510600
2340	STEP SEQ Velo (voice 3)	0	127	0	0x510600
2341	STEP SEQ Velo (voice 4)	0	127	0	0x510600
2342	STEP SEQ Velo (voice 5)	0	127	0	0x510600
2343	STEP SEQ Velo (voice 6)	0	127	0	0x510600
2344	STEP SEQ Velo (voice 7)	0	127	0	0x510600
2345	STEP SEQ Velo (voice 8)	0	127	0	0x510600
2346	STEP SEQ Gate (voice 1)	1	100	50	0x510600
2347	STEP SEQ Gate (voice 2)	1	100	50	0x510600
2348	STEP SEQ Gate (voice 3)	1	100	50	0x510600
2349	STEP SEQ Gate (voice 4)	1	100	50	0x510600
2350	STEP SEQ Gate (voice 5)	1	100	50	0x510600
2351	STEP SEQ Gate (voice 6)	1	100	50	0x510600
2352	STEP SEQ Gate (voice 7)	1	100	50	0x510600
2353	STEP SEQ Gate (voice 8)	1	100	50	0x510600
2354	STEP SEQ Note Flag	0	-1	0	0x510601
2355	STEP SEQ Slide Flag	0	-1	0	0x510601
2356	STEP SEQ Mute Flag	0	-1	0	0x510601
2357	STEP SEQ Assign 1 Target	0	-1	0	0x510601
2358	STEP SEQ Assign 2 Target	0	-1	0	0x510601
2359	STEP SEQ Assign 3 Target	0	-1	0	0x510601
2360	STEP SEQ Assign 4 Target	0	-1	0	0x510601
2361	STEP SEQ Assign 1 Value	0	-1	0	0x510601
2362	STEP SEQ Assign 2 Value	0	-1	0	0x510601
2363	STEP SEQ Assign 3 Value	0	-1	0	0x510601
2364	STEP SEQ Assign 4 Value	0	-1	0	0x510601
2365	STEP SEQ Assign 1 Transient	0	5	0	0x510600
2366	STEP SEQ Assign 2 Transient	0	5	0	0x510600
2367	STEP SEQ Assign 3 Transient	0	5	0	0x510600
2368	STEP SEQ Assign 4 Transient	0	5	0	0x510600
2369	STEP SEQ Assign Flag	0	-1	0	0x510601
2384	STEP SEQ Note (voice 1)	0	127	36	0x520600
2385	STEP SEQ Note (voice 2)	0	127	36	0x520600
2386	STEP SEQ Note (voice 3)	0	127	36	0x520600
2387	STEP SEQ Note (voice 4)	0	127	36	0x520600
2388	STEP SEQ Note (voice 5)	0	127	36	0x520600
2389	STEP SEQ Note (voice 6)	0	127	36	0x520600
2390	STEP SEQ Note (voice 7)	0	127	36	0x520600
2391	STEP SEQ Note (voice 8)	0	127	36	0x520600
2392	STEP SEQ Velo (voice 1)	0	127	0	0x520600
2393	STEP SEQ Velo (voice 2)	0	127	0	0x520600
2394	STEP SEQ Velo (voice 3)	0	127	0	0x520600
2395	STEP SEQ Velo (voice 4)	0	127	0	0x520600
2396	STEP SEQ Velo (voice 5)	0	127	0	0x520600
2397	STEP SEQ Velo (voice 6)	0	127	0	0x520600
2398	STEP SEQ Velo (voice 7)	0	127	0	0x520600
2399	STEP SEQ Velo (voice 8)	0	127	0	0x520600
2400	STEP SEQ Gate (voice 1)	1	100	50	0x520600
2401	STEP SEQ Gate (voice 2)	1	100	50	0x520600
2402	STEP SEQ Gate (voice 3)	1	100	50	0x520600
2403	STEP SEQ Gate (voice 4)	1	100	50	0x520600
2404	STEP SEQ Gate (voice 5)	1	100	50	0x520600
2405	STEP SEQ Gate (voice 6)	1	100	50	0x520600
2406	STEP SEQ Gate (voice 7)	1	100	50	0x520600
2407	STEP SEQ Gate (voice 8)	1	100	50	0x520600
2408	STEP SEQ Note Flag	0	-1	0	0x520601
2409	STEP SEQ Slide Flag	0	-1	0	0x520601
2410	STEP SEQ Mute Flag	0	-1	0	0x520601
2411	STEP SEQ Assign 1 Target	0	-1	0	0x520601
2412	STEP SEQ Assign 2 Target	0	-1	0	0x520601
2413	STEP SEQ Assign 3 Target	0	-1	0	0x520601
2414	STEP SEQ Assign 4 Target	0	-1	0	0x520601
2415	STEP SEQ Assign 1 Value	0	-1	0	0x520601
2416	STEP SEQ Assign 2 Value	0	-1	0	0x520601
2417	STEP SEQ Assign 3 Value	0	-1	0	0x520601
2418	STEP SEQ Assign 4 Value	0	-1	0	0x520601
2419	STEP SEQ Assign 1 Transient	0	5	0	0x520600
2420	STEP SEQ Assign 2 Transient	0	5	0	0x520600
2421	STEP SEQ Assign 3 Transient	0	5	0	0x520600
2422	STEP SEQ Assign 4 Transient	0	5	0	0x520600
2423	STEP SEQ Assign Flag	0	-1	0	0x520601
2438	STEP SEQ Note (voice 1)	0	127	36	0x530600
2439	STEP SEQ Note (voice 2)	0	127	36	0x530600
2440	STEP SEQ Note (voice 3)	0	127	36	0x530600
2441	STEP SEQ Note (voice 4)	0	127	36	0x530600
2442	STEP SEQ Note (voice 5)	0	127	36	0x530600
2443	STEP SEQ Note (voice 6)	0	127	36	0x530600
2444	STEP SEQ Note (voice 7)	0	127	36	0x530600
2445	STEP SEQ Note (voice 8)	0	127	36	0x530600
2446	STEP SEQ Velo (voice 1)	0	127	0	0x530600
2447	STEP SEQ Velo (voice 2)	0	127	0	0x530600
2448	STEP SEQ Velo (voice 3)	0	127	0	0x530600
2449	STEP SEQ Velo (voice 4)	0	127	0	0x530600
2450	STEP SEQ Velo (voice 5)	0	127	0	0x530600
2451	STEP SEQ Velo (voice 6)	0	127	0	0x530600
2452	STEP SEQ Velo (voice 7)	0	127	0	0x530600
2453	STEP SEQ Velo (voice 8)	0	127	0	0x530600
2454	STEP SEQ Gate (voice 1)	1	100	50	0x530600
2455	STEP SEQ Gate (voice 2)	1	100	50	0x530600
2456	STEP SEQ Gate (voice 3)	1	100	50	0x530600
2457	STEP SEQ Gate (voice 4)	1	100	50	0x530600
2458	STEP SEQ Gate (voice 5)	1	100	50	0x530600
2459	STEP SEQ Gate (voice 6)	1	100	50	0x530600
2460	STEP SEQ Gate (voice 7)	1	100	50	0x530600
2461	STEP SEQ Gate (voice 8)	1	100	50	0x530600
2462	STEP SEQ Note Flag	0	-1	0	0x530601
2463	STEP SEQ Slide Flag	0	-1	0	0x530601
2464	STEP SEQ Mute Flag	0	-1	0	0x530601
2465	STEP SEQ Assign 1 Target	0	-1	0	0x530601
2466	STEP SEQ Assign 2 Target	0	-1	0	0x530601
2467	STEP SEQ Assign 3 Target	0	-1	0	0x530601
2468	STEP SEQ Assign 4 Target	0	-1	0	0x530601
2469	STEP SEQ Assign 1 Value	0	-1	0	0x530601
2470	STEP SEQ Assign 2 Value	0	-1	0	0x530601
2471	STEP SEQ Assign 3 Value	0	-1	0	0x530601
2472	STEP SEQ Assign 4 Value	0	-1	0	0x530601
2473	STEP SEQ Assign 1 Transient	0	5	0	0x530600
2474	STEP SEQ Assign 2 Transient	0	5	0	0x530600
2475	STEP SEQ Assign 3 Transient	0	5	0	0x530600
2476	STEP SEQ Assign 4 Transient	0	5	0	0x530600
2477	STEP SEQ Assign Flag	0	-1	0	0x530601
2492	STEP SEQ Note (voice 1)	0	127	36	0x540600
2493	STEP SEQ Note (voice 2)	0	127	36	0x540600
2494	STEP SEQ Note (voice 3)	0	127	36	0x540600
2495	STEP SEQ Note (voice 4)	0	127	36	0x540600
2496	STEP SEQ Note (voice 5)	0	127	36	0x540600
2497	STEP SEQ Note (voice 6)	0	127	36	0x540600
2498	STEP SEQ Note (voice 7)	0	127	36	0x540600
2499	STEP SEQ Note (voice 8)	0	127	36	0x540600
2500	STEP SEQ Velo (voice 1)	0	127	0	0x540600
2501	STEP SEQ Velo (voice 2)	0	127	0	0x540600
2502	STEP SEQ Velo (voice 3)	0	127	0	0x540600
2503	STEP SEQ Velo (voice 4)	0	127	0	0x540600
2504	STEP SEQ Velo (voice 5)	0	127	0	0x540600
2505	STEP SEQ Velo (voice 6)	0	127	0	0x540600
2506	STEP SEQ Velo (voice 7)	0	127	0	0x540600
2507	STEP SEQ Velo (voice 8)	0	127	0	0x540600
2508	STEP SEQ Gate (voice 1)	1	100	50	0x540600
2509	STEP SEQ Gate (voice 2)	1	100	50	0x540600
2510	STEP SEQ Gate (voice 3)	1	100	50	0x540600
2511	STEP SEQ Gate (voice 4)	1	100	50	0x540600
2512	STEP SEQ Gate (voice 5)	1	100	50	0x540600
2513	STEP SEQ Gate (voice 6)	1	100	50	0x540600
2514	STEP SEQ Gate (voice 7)	1	100	50	0x540600
2515	STEP SEQ Gate (voice 8)	1	100	50	0x540600
2516	STEP SEQ Note Flag	0	-1	0	0x540601
2517	STEP SEQ Slide Flag	0	-1	0	0x540601
2518	STEP SEQ Mute Flag	0	-1	0	0x540601
2519	STEP SEQ Assign 1 Target	0	-1	0	0x540601
2520	STEP SEQ Assign 2 Target	0	-1	0	0x540601
2521	STEP SEQ Assign 3 Target	0	-1	0	0x540601
2522	STEP SEQ Assign 4 Target	0	-1	0	0x540601
2523	STEP SEQ Assign 1 Value	0	-1	0	0x540601
2524	STEP SEQ Assign 2 Value	0	-1	0	0x540601
2525	STEP SEQ Assign 3 Value	0	-1	0	0x540601
2526	STEP SEQ Assign 4 Value	0	-1	0	0x540601
2527	STEP SEQ Assign 1 Transient	0	5	0	0x540600
2528	STEP SEQ Assign 2 Transient	0	5	0	0x540600
2529	STEP SEQ Assign 3 Transient	0	5	0	0x540600
2530	STEP SEQ Assign 4 Transient	0	5	0	0x540600
2531	STEP SEQ Assign Flag	0	-1	0	0x540601
2546	STEP SEQ Note (voice 1)	0	127	36	0x550600
2547	STEP SEQ Note (voice 2)	0	127	36	0x550600
2548	STEP SEQ Note (voice 3)	0	127	36	0x550600
2549	STEP SEQ Note (voice 4)	0	127	36	0x550600
2550	STEP SEQ Note (voice 5)	0	127	36	0x550600
2551	STEP SEQ Note (voice 6)	0	127	36	0x550600
2552	STEP SEQ Note (voice 7)	0	127	36	0x550600
2553	STEP SEQ Note (voice 8)	0	127	36	0x550600
2554	STEP SEQ Velo (voice 1)	0	127	0	0x550600
2555	STEP SEQ Velo (voice 2)	0	127	0	0x550600
2556	STEP SEQ Velo (voice 3)	0	127	0	0x550600
2557	STEP SEQ Velo (voice 4)	0	127	0	0x550600
2558	STEP SEQ Velo (voice 5)	0	127	0	0x550600
2559	STEP SEQ Velo (voice 6)	0	127	0	0x550600
2560	STEP SEQ Velo (voice 7)	0	127	0	0x550600
2561	STEP SEQ Velo (voice 8)	0	127	0	0x550600
2562	STEP SEQ Gate (voice 1)	1	100	50	0x550600
2563	STEP SEQ Gate (voice 2)	1	100	50	0x550600
2564	STEP SEQ Gate (voice 3)	1	100	50	0x550600
2565	STEP SEQ Gate (voice 4)	1	100	50	0x550600
2566	STEP SEQ Gate (voice 5)	1	100	50	0x550600
2567	STEP SEQ Gate (voice 6)	1	100	50	0x550600
2568	STEP SEQ Gate (voice 7)	1	100	50	0x550600
2569	STEP SEQ Gate (voice 8)	1	100	50	0x550600
2570	STEP SEQ Note Flag	0	-1	0	0x550601
2571	STEP SEQ Slide Flag	0	-1	0	0x550601
2572	STEP SEQ Mute Flag	0	-1	0	0x550601
2573	STEP SEQ Assign 1 Target	0	-1	0	0x550601
2574	STEP SEQ Assign 2 Target	0	-1	0	0x550601
2575	STEP SEQ Assign 3 Target	0	-1	0	0x550601
2576	STEP SEQ Assign 4 Target	0	-1	0	0x550601
2577	STEP SEQ Assign 1 Value	0	-1	0	0x550601
2578	STEP SEQ Assign 2 Value	0	-1	0	0x550601
2579	STEP SEQ Assign 3 Value	0	-1	0	0x550601
2580	STEP SEQ Assign 4 Value	0	-1	0	0x550601
2581	STEP SEQ Assign 1 Transient	0	5	0	0x550600
2582	STEP SEQ Assign 2 Transient	0	5	0	0x550600
2583	STEP SEQ Assign 3 Transient	0	5	0	0x550600
2584	STEP SEQ Assign 4 Transient	0	5	0	0x550600
2585	STEP SEQ Assign Flag	0	-1	0	0x550601
2600	STEP SEQ Note (voice 1)	0	127	36	0x560600
2601	STEP SEQ Note (voice 2)	0	127	36	0x560600
2602	STEP SEQ Note (voice 3)	0	127	36	0x560600
2603	STEP SEQ Note (voice 4)	0	127	36	0x560600
2604	STEP SEQ Note (voice 5)	0	127	36	0x560600
2605	STEP SEQ Note (voice 6)	0	127	36	0x560600
2606	STEP SEQ Note (voice 7)	0	127	36	0x560600
2607	STEP SEQ Note (voice 8)	0	127	36	0x560600
2608	STEP SEQ Velo (voice 1)	0	127	0	0x560600
2609	STEP SEQ Velo (voice 2)	0	127	0	0x560600
2610	STEP SEQ Velo (voice 3)	0	127	0	0x560600
2611	STEP SEQ Velo (voice 4)	0	127	0	0x560600
2612	STEP SEQ Velo (voice 5)	0	127	0	0x560600
2613	STEP SEQ Velo (voice 6)	0	127	0	0x560600
2614	STEP SEQ Velo (voice 7)	0	127	0	0x560600
2615	STEP SEQ Velo (voice 8)	0	127	0	0x560600
2616	STEP SEQ Gate (voice 1)	1	100	50	0x560600
2617	STEP SEQ Gate (voice 2)	1	100	50	0x560600
2618	STEP SEQ Gate (voice 3)	1	100	50	0x560600
2619	STEP SEQ Gate (voice 4)	1	100	50	0x560600
2620	STEP SEQ Gate (voice 5)	1	100	50	0x560600
2621	STEP SEQ Gate (voice 6)	1	100	50	0x560600
2622	STEP SEQ Gate (voice 7)	1	100	50	0x560600
2623	STEP SEQ Gate (voice 8)	1	100	50	0x560600
2624	STEP SEQ Note Flag	0	-1	0	0x560601
2625	STEP SEQ Slide Flag	0	-1	0	0x560601
2626	STEP SEQ Mute Flag	0	-1	0	0x560601
2627	STEP SEQ Assign 1 Target	0	-1	0	0x560601
2628	STEP SEQ Assign 2 Target	0	-1	0	0x560601
2629	STEP SEQ Assign 3 Target	0	-1	0	0x560601
2630	STEP SEQ Assign 4 Target	0	-1	0	0x560601
2631	STEP SEQ Assign 1 Value	0	-1	0	0x560601
2632	STEP SEQ Assign 2 Value	0	-1	0	0x560601
2633	STEP SEQ Assign 3 Value	0	-1	0	0x560601
2634	STEP SEQ Assign 4 Value	0	-1	0	0x560601
2635	STEP SEQ Assign 1 Transient	0	5	0	0x560600
2636	STEP SEQ Assign 2 Transient	0	5	0	0x560600
2637	STEP SEQ Assign 3 Transient	0	5	0	0x560600
2638	STEP SEQ Assign 4 Transient	0	5	0	0x560600
2639	STEP SEQ Assign Flag	0	-1	0	0x560601
2654	STEP SEQ Note (voice 1)	0	127	36	0x570600
2655	STEP SEQ Note (voice 2)	0	127	36	0x570600
2656	STEP SEQ Note (voice 3)	0	127	36	0x570600
2657	STEP SEQ Note (voice 4)	0	127	36	0x570600
2658	STEP SEQ Note (voice 5)	0	127	36	0x570600
2659	STEP SEQ Note (voice 6)	0	127	36	0x570600
2660	STEP SEQ Note (voice 7)	0	127	36	0x570600
2661	STEP SEQ Note (voice 8)	0	127	36	0x570600
2662	STEP SEQ Velo (voice 1)	0	127	0	0x570600
2663	STEP SEQ Velo (voice 2)	0	127	0	0x570600
2664	STEP SEQ Velo (voice 3)	0	127	0	0x570600
2665	STEP SEQ Velo (voice 4)	0	127	0	0x570600
2666	STEP SEQ Velo (voice 5)	0	127	0	0x570600
2667	STEP SEQ Velo (voice 6)	0	127	0	0x570600
2668	STEP SEQ Velo (voice 7)	0	127	0	0x570600
2669	STEP SEQ Velo (voice 8)	0	127	0	0x570600
2670	STEP SEQ Gate (voice 1)	1	100	50	0x570600
2671	STEP SEQ Gate (voice 2)	1	100	50	0x570600
2672	STEP SEQ Gate (voice 3)	1	100	50	0x570600
2673	STEP SEQ Gate (voice 4)	1	100	50	0x570600
2674	STEP SEQ Gate (voice 5)	1	100	50	0x570600
2675	STEP SEQ Gate (voice 6)	1	100	50	0x570600
2676	STEP SEQ Gate (voice 7)	1	100	50	0x570600
2677	STEP SEQ Gate (voice 8)	1	100	50	0x570600
2678	STEP SEQ Note Flag	0	-1	0	0x570601
2679	STEP SEQ Slide Flag	0	-1	0	0x570601
2680	STEP SEQ Mute Flag	0	-1	0	0x570601
2681	STEP SEQ Assign 1 Target	0	-1	0	0x570601
2682	STEP SEQ Assign 2 Target	0	-1	0	0x570601
2683	STEP SEQ Assign 3 Target	0	-1	0	0x570601
2684	STEP SEQ Assign 4 Target	0	-1	0	0x570601
2685	STEP SEQ Assign 1 Value	0	-1	0	0x570601
2686	STEP SEQ Assign 2 Value	0	-1	0	0x570601
2687	STEP SEQ Assign 3 Value	0	-1	0	0x570601
2688	STEP SEQ Assign 4 Value	0	-1	0	0x570601
2689	STEP SEQ Assign 1 Transient	0	5	0	0x570600
2690	STEP SEQ Assign 2 Transient	0	5	0	0x570600
2691	STEP SEQ Assign 3 Transient	0	5	0	0x570600
2692	STEP SEQ Assign 4 Transient	0	5	0	0x570600
2693	STEP SEQ Assign Flag	0	-1	0	0x570601
2708	STEP SEQ Note (voice 1)	0	127	36	0x580600
2709	STEP SEQ Note (voice 2)	0	127	36	0x580600
2710	STEP SEQ Note (voice 3)	0	127	36	0x580600
2711	STEP SEQ Note (voice 4)	0	127	36	0x580600
2712	STEP SEQ Note (voice 5)	0	127	36	0x580600
2713	STEP SEQ Note (voice 6)	0	127	36	0x580600
2714	STEP SEQ Note (voice 7)	0	127	36	0x580600
2715	STEP SEQ Note (voice 8)	0	127	36	0x580600
2716	STEP SEQ Velo (voice 1)	0	127	0	0x580600
2717	STEP SEQ Velo (voice 2)	0	127	0	0x580600
2718	STEP SEQ Velo (voice 3)	0	127	0	0x580600
2719	STEP SEQ Velo (voice 4)	0	127	0	0x580600
2720	STEP SEQ Velo (voice 5)	0	127	0	0x580600
2721	STEP SEQ Velo (voice 6)	0	127	0	0x580600
2722	STEP SEQ Velo (voice 7)	0	127	0	0x580600
2723	STEP SEQ Velo (voice 8)	0	127	0	0x580600
2724	STEP SEQ Gate (voice 1)	1	100	50	0x580600
2725	STEP SEQ Gate (voice 2)	1	100	50	0x580600
2726	STEP SEQ Gate (voice 3)	1	100	50	0x580600
2727	STEP SEQ Gate (voice 4)	1	100	50	0x580600
2728	STEP SEQ Gate (voice 5)	1	100	50	0x580600
2729	STEP SEQ Gate (voice 6)	1	100	50	0x580600
2730	STEP SEQ Gate (voice 7)	1	100	50	0x580600
2731	STEP SEQ Gate (voice 8)	1	100	50	0x580600
2732	STEP SEQ Note Flag	0	-1	0	0x580601
2733	STEP SEQ Slide Flag	0	-1	0	0x580601
2734	STEP SEQ Mute Flag	0	-1	0	0x580601
2735	STEP SEQ Assign 1 Target	0	-1	0	0x580601
2736	STEP SEQ Assign 2 Target	0	-1	0	0x580601
2737	STEP SEQ Assign 3 Target	0	-1	0	0x580601
2738	STEP SEQ Assign 4 Target	0	-1	0	0x580601
2739	STEP SEQ Assign 1 Value	0	-1	0	0x580601
2740	STEP SEQ Assign 2 Value	0	-1	0	0x580601
2741	STEP SEQ Assign 3 Value	0	-1	0	0x580601
2742	STEP SEQ Assign 4 Value	0	-1	0	0x580601
2743	STEP SEQ Assign 1 Transient	0	5	0	0x580600
2744	STEP SEQ Assign 2 Transient	0	5	0	0x580600
2745	STEP SEQ Assign 3 Transient	0	5	0	0x580600
2746	STEP SEQ Assign 4 Transient	0	5	0	0x580600
2747	STEP SEQ Assign Flag	0	-1	0	0x580601
2762	STEP SEQ Note (voice 1)	0	127	36	0x590600
2763	STEP SEQ Note (voice 2)	0	127	36	0x590600
2764	STEP SEQ Note (voice 3)	0	127	36	0x590600
2765	STEP SEQ Note (voice 4)	0	127	36	0x590600
2766	STEP SEQ Note (voice 5)	0	127	36	0x590600
2767	STEP SEQ Note (voice 6)	0	127	36	0x590600
2768	STEP SEQ Note (voice 7)	0	127	36	0x590600
2769	STEP SEQ Note (voice 8)	0	127	36	0x590600
2770	STEP SEQ Velo (voice 1)	0	127	0	0x590600
2771	STEP SEQ Velo (voice 2)	0	127	0	0x590600
2772	STEP SEQ Velo (voice 3)	0	127	0	0x590600
2773	STEP SEQ Velo (voice 4)	0	127	0	0x590600
2774	STEP SEQ Velo (voice 5)	0	127	0	0x590600
2775	STEP SEQ Velo (voice 6)	0	127	0	0x590600
2776	STEP SEQ Velo (voice 7)	0	127	0	0x590600
